audio_file,audio_path,query_text,chunk_id,doc_title,match_score,source_audio
libri360_00134.wav,./data/audio_clean/libri360_00134.wav,AND THAT THERE WAS NO LIKELIHOOD THAT A PERSON WHO HAD THE ONE HALF OF THAT AUTHORITY WITHOUT ANY DANGER AND WITH A GOOD CHARACTER SHOULD HUNT AFTER THE WHOLE WITH INFAMY AND DANGER AND THIS WHEN IT WAS DOUBTFUL WHETHER HE COULD OBTAIN IT OR NOT,doc00115_chunk002,Affidavit,0.0526,librispeech_train.360
libri360_01460.wav,./data/audio_clean/libri360_01460.wav,THE IMPOSSIBILITY OF OBTAINING A UNIFORM CONCENTRATE WAS A MOST SERIOUS OBJECTION HAD THERE NOT INDEED BEEN OTHER DIFFICULTIES WHICH RENDERED THIS METHOD COMMERCIALLY IMPRACTICABLE IT IS QUITE NATURAL THEREFORE THAT THE IDEA OF MAGNETIC SEPARATION SHOULD HAVE OCCURRED TO MANY INVENTORS,doc00092_chunk003,Allah,0.1111,librispeech_train.360
libri100_00281.wav,./data/audio_clean/libri100_00281.wav,SO THAT BEFORE THE SUBJECT WAS CHANGED HE PERCEIVED WITH SURPRISE AT THE OTHERS THAT THEY HAD GIVEN HER ENOUGH OF IT,doc00014_chunk003,Ayn Rand,0.125,librispeech_train.100
libri360_01273.wav,./data/audio_clean/libri360_01273.wav,JOHN MORTON CAME UP WITH HIS CARRIAGE AND THE SENATOR IS IT ALL OVER ASKED THE SENATOR ALL OVER FOR TO DAY SAID LORD RUFFORD DID YOU CATCH THE ANIMAL NO MISTER GOTOBED WE COULDN'T CATCH HIM TO TELL THE TRUTH WE DIDN'T TRY,doc00100_chunk037,American Revolutionary War,0.1111,librispeech_train.360
libri100_02312.wav,./data/audio_clean/libri100_02312.wav,THE DOUGLAS SQUIRREL DOES NOT STRICTLY BELONG TO THESE UPPER WOODS AND I WAS SURPRISED TO SEE HIM OUT IN SUCH WEATHER THE MOUNTAIN SHEEP ALSO QUITE A LARGE FLOCK OF THEM CAME TO MY CAMP AND TOOK SHELTER BESIDE A CLUMP OF MATTED DWARF PINES,doc00193_chunk010,Alps,0.1111,librispeech_train.100
libri360_00223.wav,./data/audio_clean/libri360_00223.wav,AND RAISED HIMSELF UPON HIS ELBOW AND SENT FOR SOME OF HIS GUARDS AND COMMANDED THEM TO KILL ANTIPATER WITHOUT TINY FURTHER DELAY AND TO DO IT PRESENTLY AND TO BURY HIM IN AN IGNOBLE MANNER AT HYRCANIA CHAPTER EIGHT,doc00201_chunk003,Hercule Poirot,0.0526,librispeech_train.360
libri100_00515.wav,./data/audio_clean/libri100_00515.wav,UNTIL ELEVEN O'CLOCK AT ANY RATE HE'S A FUNK SNAPPED THE OTHER A BEASTLY FUNK HE STAMPED DOWN THE STAIRS AS THOUGH TESTING THE WEIGHT OF EVERY TREAD OPENED THE FRONT DOOR WITHOUT ASSISTANCE SLAMMED IT BEHIND HIM AND DISAPPEARED INTO THE NIGHT,doc00369_chunk022,Ammonia,0.0526,librispeech_train.100
libri100_00997.wav,./data/audio_clean/libri100_00997.wav,LAY LIKE AN INCUBUS UPON THE UNIVERSITY,doc00227_chunk019,Aarhus,0.0769,librispeech_train.100
libri100_01366.wav,./data/audio_clean/libri100_01366.wav,YOU HAD BETTER SIT DOWN HE SAID MOTIONING TO THE ROWER'S SEAT AND YOU SHE ASKED I SHALL SIT BESIDE YOU AND USE THE OTHER OAR HE ANSWERED NONCHALANTLY SMILING DOWN AT HER WITH A HALF PLEASED FEELING OF DISCOMFITURE,doc00131_chunk011,Audi,0.0526,librispeech_train.100
libri360_00222.wav,./data/audio_clean/libri360_00222.wav,AS IF THAT WERE THE ONLY THING NOW IN QUESTION,doc00315_chunk004,Arianism,0.0833,librispeech_train.360
libri100_00207.wav,./data/audio_clean/libri100_00207.wav,YOU'LL HAVE TO COUNT ME OUT OF THAT DEAL FRANK TOLD THEM YOU REMEMBER THAT I SPRAINED MY ANKLE YESTERDAY AND A LONG WALK WOULD LAY ME UP IF ANYBODY GOES IT WILL HAVE TO BE YOU TWO JERRY LOOKED AT BLUFF I DARE YOU HE SAID,doc00343_chunk008,Abbey,0.0526,librispeech_train.100
libri100_00087.wav,./data/audio_clean/libri100_00087.wav,AND THAT HAPPEN WHAT MIGHT SHE WOULD NOT SACRIFICE THE PLEASURE OF HAVING ME CONSTANTLY WITH HER ADDING THAT THOSE WHO WERE NOT SATISFIED WITH THIS ARRANGEMENT WERE FREE TO STAY AWAY SO MUCH I HAD HEARD ONE DAY WHEN PRUDENCE HAD SAID TO MARGUERITE,doc00043_chunk010,Alkane,0.0526,librispeech_train.100
libri360_01111.wav,./data/audio_clean/libri360_01111.wav,LOUISA RETURNED WITH HER FATHER STANDING HAND IN HAND THEY BOTH LOOKED DOWN UPON THE SOLEMN COUNTENANCE SIR YO WILL CLEAR ME AN MAK MY NAME GOOD WI AW MEN THIS I LEAVE TO YO,doc00315_chunk015,Arianism,0.0526,librispeech_train.360
libri360_01470.wav,./data/audio_clean/libri360_01470.wav,THERE IS VERY LITTLE THAT IS SHOWY FROM THE POPULAR POINT OF VIEW IN THE GIGANTIC WORK WHICH MISTER EDISON HAS DONE DURING THESE YEARS BUT TO THOSE WHO ARE CAPABLE OF GRASPING THE DIFFICULTIES ENCOUNTERED MISTER EDISON APPEARS IN THE NEW LIGHT OF A BRILLIANT CONSTRUCTING ENGINEER,doc00452_chunk007,Acupuncture,0.1111,librispeech_train.360
libri100_02628.wav,./data/audio_clean/libri100_02628.wav,ONE HE'D BEEN MIND BLOCKED AND COULDN'T HAVE SPILLED ANY SIGNIFICANT INFORMATION EVEN IF THEY HAD GOT HIM ALIVE THE OTHER ITEM THEY DREW FROM HIS BRAIN WAS A CLEAR IMPRESSION OF THE TARGET OF THE RAID THE PROFESSOR'S PAL HERE UH HUH TRIGGER SAID LOST IN THOUGHT,doc00201_chunk003,Hercule Poirot,0.0526,librispeech_train.100
libri100_00868.wav,./data/audio_clean/libri100_00868.wav,HIS FEET ARE VERY DARK BROWN ALMOST BLACK HIS HEAD IS DARK BROWN WITH LIGHT GRAY ON HIS CHEEKS BENEATH HE IS REDDISH ORANGE INCLUDING HIS THROAT HIS TAIL IS SHORT FOR A MEMBER OF THE SQUIRREL FAMILY,doc00358_chunk003,Apatosaurus,0.0526,librispeech_train.100
libri100_02714.wav,./data/audio_clean/libri100_02714.wav,I NOTICED TOO WHEN YOU WERE HOME EASTER THAT YOU WERE RUNNING TO SPORTY CLOTHES AND CIGARETTES THERE'S NOTHING CRIMINAL ABOUT EITHER BUT I DON'T HIRE SPORTY CLERKS AT ALL AND THE ONLY PART OF THE PREMISES ON WHICH CIGARETTE SMOKING IS ALLOWED IS THE FERTILIZER FACTORY,doc00438_chunk001,"Albert Alcibiades, Margrave of Brandenburg-Kulmbach",0.0526,librispeech_train.100
libri360_01944.wav,./data/audio_clean/libri360_01944.wav,IT WAS FIRST A SLOW CARESSING SOUND THEN MORE AND MORE LIVELY AND URGENT,doc00121_chunk007,Alfred Hitchcock,0.1333,librispeech_train.360
libri360_00827.wav,./data/audio_clean/libri360_00827.wav,RELATING TO THE WARDSHIP OF LAND AND TO THE RECEIVING OF CERTAIN REDEMPTION MONEY FOR HIS SISTER WHO WAS ABROAD LEVIN STILL HESITATED BUT KITTY WHO SAW THAT HE WAS BORED IN MOSCOW AND URGED HIM TO GO ON HER OWN AUTHORITY ORDERED HIM THE PROPER NOBLEMAN'S UNIFORM,doc00183_chunk014,Albert Speer,0.0526,librispeech_train.360
libri360_00375.wav,./data/audio_clean/libri360_00375.wav,HE WOULD MISS HER SHE WELL KNEW AND MIGHT NOT THE CHARGE OF THE HOUSE BE TOO MUCH FOR CLOVER THE PRESERVES WERE ALMOST ALL MADE THAT WAS ONE COMFORT BUT THERE WERE THE WINTER CLOTHES TO BE SEEN TO,doc00201_chunk003,Hercule Poirot,0.0526,librispeech_train.360
libri360_00473.wav,./data/audio_clean/libri360_00473.wav,SO VIBRANT WITH FEAR THAT I STOOD THERE CROUCHING EVERY MUSCLE RIGID AGAIN THE SCREAM CAME MORE POIGNANT MORE TERRIBLE WRUNG FROM A WOMAN'S THROAT BY THE LAST EXTREMITY OF HORROR AND THEN A SILENCE SICKENING AND AWFUL WHAT WAS HAPPENING IN THAT SILENCE,doc00149_chunk026,ABBA,0.1111,librispeech_train.360
libri100_00500.wav,./data/audio_clean/libri100_00500.wav,HAD T X RETURNED HE SLIPPED FROM THE BED AND WENT TO THE DOOR OPENED IT SLIGHTLY AND LISTENED T X WITH A SEARCH WARRANT MIGHT BE A SOURCE OF PANIC ESPECIALLY IF HE SHRUGGED HIS SHOULDERS HE HAD SATISFIED T X AND ALLAYED HIS SUSPICIONS,doc00325_chunk036,Augustus,0.0526,librispeech_train.100
libri100_00777.wav,./data/audio_clean/libri100_00777.wav,IN ETHNOLOGICAL WORK AND IS ALSO THE AUTHOR OF A PLEASING STORY OF LIFE IN AN INDIAN SCHOOL CALLED THE MIDDLE FIVE ZITKALASA A SIOUX NOW MISSUS BONNEY,doc00121_chunk005,Alfred Hitchcock,0.1111,librispeech_train.100
libri100_01130.wav,./data/audio_clean/libri100_01130.wav,THIS CHRONOMETER WAS SET WITHIN THE TENTH OF A SECOND BY THAT OF MURCHISON THE ENGINEER BARBICANE CONSULTED IT MY FRIENDS SAID HE IT IS TWENTY MINUTES PAST TEN AT FORTY SEVEN MINUTES PAST TEN,doc00454_chunk002,April 13,0.0526,librispeech_train.100
libri100_01630.wav,./data/audio_clean/libri100_01630.wav,THE TUMBLERFULS WERE GENEROUS ONES AND THE RASPBERRY CORDIAL WAS CERTAINLY VERY NICE THE NICEST I EVER DRANK SAID DIANA IT'S EVER SO MUCH NICER THAN MISSUS LYNDE'S ALTHOUGH SHE BRAGS OF HERS SO MUCH,doc00358_chunk003,Apatosaurus,0.0526,librispeech_train.100
libri100_00248.wav,./data/audio_clean/libri100_00248.wav,WHILE SCARCELY LESS PRODIGIOUS FOR THAT MATTER WAS HIS OWN READING ON THE SPOT OF THE RELATION BETWEEN HIS COMPANIONS A RELATION LIGHTED FOR HIM BY THE STRAIGHT LOOK NOT EXACTLY LOVING NOR LINGERING YET SEARCHING AND SOFT,doc00345_chunk003,Antimatter,0.1111,librispeech_train.100
libri360_01283.wav,./data/audio_clean/libri360_01283.wav,AS SOON AS THE DOOR WAS OPEN THE SENATOR WHO WAS PREPARING HIS LECTURE IN HIS MIND AT ONCE ASKED WHETHER NO ONE IN ENGLAND HAD AN APPARATUS FOR WARMING ROOMS SUCH AS WAS TO BE FOUND IN EVERY WELL BUILT HOUSE IN THE STATES,doc00400_chunk016,Animism,0.0526,librispeech_train.360
libri100_02641.wav,./data/audio_clean/libri100_02641.wav,ABUSE AND FLATTERY THE FIRST CAN'T HARM YOU AND THE SECOND CAN'T HELP YOU SOME MEN ARE LIKE YELLOW DOGS,doc00256_chunk018,The Ashes,0.1176,librispeech_train.100
libri360_00693.wav,./data/audio_clean/libri360_00693.wav,THERE IS NO SUCH CLOTH MADE BY ANY OF THESE LOCAL TRIBES I ANNOUNCED EXAMINING THOSE RAGS WITH GREAT CARE SOMEWHERE UP YONDER THEY SPIN AND WEAVE AND DYE AS WELL AS WE DO THAT WOULD MEAN A CONSIDERABLE CIVILIZATION VAN,doc00106_chunk038,Alexander the Great,0.1111,librispeech_train.360
libri360_01201.wav,./data/audio_clean/libri360_01201.wav,AND THAT AND THE SPOONS WERE WHERE THEY HAD THEMSELVES PLACED THEM THE SHEET MOREOVER WAS NEATLY FOLDED AND REPLACED WHERE IT HAD BEEN BEFORE THE HOCKINS DID NOT SPEAK TO ONE ANOTHER OF THEIR EXPERIENCES DURING THE PAST NIGHT SO LONG AS THEY WERE IN THE HOUSE,doc00549_chunk001,Amathus,0.1111,librispeech_train.360
libri100_01504.wav,./data/audio_clean/libri100_01504.wav,BUT NO ONE COULD EVER MISTAKE PEWEE FOR ANY OF HIS RELATIVES FOR THE SIMPLE REASON THAT HE KEEPS REPEATING HIS OWN NAME OVER AND OVER AREN'T YOU HERE EARLY ASKED PETER PEWEE NODDED,doc00149_chunk007,ABBA,0.0526,librispeech_train.100
libri360_01662.wav,./data/audio_clean/libri360_01662.wav,THE CARDINAL WENT TO THE TOP RAIL AND FEASTED ON THE SWEET GRAINS OF CORN UNTIL HIS CRAW WAS FULL AND THEN NESTLED IN THE SUMAC AND WENT TO SLEEP EARLY NEXT MORNING HE WAS ABROAD AND IN FINE TOILET,doc00148_chunk007,Abugida,0.0526,librispeech_train.360
libri100_00406.wav,./data/audio_clean/libri100_00406.wav,BUT BY NO VISIBLE LIGHTNING THE SEA IS CLOSE TO HINDON BUT IF YOU TRY TO THINK OF THESE FISHES HAVING DESCRIBED A TRAJECTORY IN A WHIRLWIND FROM THE OCEAN CONSIDER THIS REMARKABLE DATUM THAT,doc00474_chunk001,Ajax the Great,0.0526,librispeech_train.100
libri100_01485.wav,./data/audio_clean/libri100_01485.wav,IT WILL BE READY IN FIVE MINUTES BUT HE REJECTED THE OFFER WITH A MAJESTIC WAVE OF THE HAND I'LL TELL YOU WHAT I'LL TAKE MISSUS MARKHAM SAID HE I'LL TAKE A GLASS OF YOUR EXCELLENT ALE,doc00297_chunk011,Atomic orbital,0.0526,librispeech_train.100
libri360_01644.wav,./data/audio_clean/libri360_01644.wav,THE CARDINAL CHIPPED DELIGHTEDLY AND HOPPED AND TILTED CLOSER I HADN'T JEST LOWED ALL WINTER I'D TACKLE THIS FIELD AGAIN I'VE TURNED IT EVERY SPRING FOR FORTY YEAR BOUGHT IT WHEN I WAS A YOUNG FELLOW JEST MARRIED TO MARIA,doc00227_chunk010,Aarhus,0.0526,librispeech_train.360
libri100_00967.wav,./data/audio_clean/libri100_00967.wav,MEDIEVAL AND LATER LITERATURE GAVE US MANY INSTANCES OF A LOVE AFFAIR OR MARRIAGE BETWEEN ONE SPIRIT AND ONE MORTAL,doc00090_chunk033,Afghanistan,0.1111,librispeech_train.100
libri100_01821.wav,./data/audio_clean/libri100_01821.wav,THEN THE FISHERMAN'S TOOLS AND HIS NETS LYING IN ONE CORNER AND BESIDE THEM SOMETHING SMALL AND WHITE PICK THAT UP SAID CHAUVELIN TO THE SERGEANT POINTING TO THIS WHITE SCRAP AND BRING IT TO ME,doc00503_chunk002,Alexios I Komnenos,0.1111,librispeech_train.100
libri100_01816.wav,./data/audio_clean/libri100_01816.wav,BY THAT TIME THE FOUR FUGITIVES MUST HAVE REACHED THE CREEK AND GOT INTO THE BOAT AND THE NEAREST CREEK WAS MORE THAN A MILE FROM THE HUT WHERE HAD THAT DARING SINGER GOT TO UNLESS SATAN HIMSELF HAD LENT HIM WINGS HE COULD NOT HAVE COVERED THAT MILE ON A ROCKY CLIFF IN THE SPACE OF TWO MINUTES,doc00109_chunk008,Asparagales,0.1111,librispeech_train.100
libri100_00889.wav,./data/audio_clean/libri100_00889.wav,NOT CONFINED TO MAIN STREET AND A KITCHEN BUT LINKED WITH PARIS BANGKOK MADRID SHE PERCEIVED THAT SHE COULD DO OFFICE WORK WITHOUT LOSING ANY OF THE PUTATIVE FEMININE VIRTUE OF DOMESTICITY THAT COOKING AND CLEANING,doc00284_chunk020,Athena,0.0526,librispeech_train.100
libri100_01517.wav,./data/audio_clean/libri100_01517.wav,THERE IS DOWNY THE WOODPECKER HARD AT WORK ON A NEW HOUSE THIS VERY MINUTE THAT'S GOOD I LIKE TO SEE THAT IT MEANS THAT NEXT YEAR THERE WILL BE ONE MORE HOUSE FOR SOME ONE HERE IN THE OLD ORCHARD FOR MYSELF I PREFER OLD HOUSES,doc00192_chunk009,August Derleth,0.1111,librispeech_train.100
libri360_00949.wav,./data/audio_clean/libri360_00949.wav,WOULDN'T THE WOMAN FOR EXAMPLE BE VERY BAD NATURED IF SHE DIDN'T LIKE TO LIVE WITH HER HUSBAND MERELY HER VOICE UNDULATED AND HE GUESSED THINGS MERELY BECAUSE SHE HAD A PERSONAL FEELING AGAINST IT A PHYSICAL OBJECTION,doc00358_chunk003,Apatosaurus,0.0526,librispeech_train.360
libri100_00134.wav,./data/audio_clean/libri100_00134.wav,FRANK SMILED BUT HE DID NOT LOOK DISPLEASED I'M GLAD MISTER BENCHLEY HAS SUCH A GOOD OPINION OF THE OUTDOOR CHUMS HE REMARKED FOR HE MEANT EVERY ONE OF YOU AS WELL AS ME WHEN HE SAID THAT,doc00239_chunk011,Antisemitism,0.0526,librispeech_train.100
libri100_01145.wav,./data/audio_clean/libri100_01145.wav,HE EXCLAIMED TEASING THEM SO YOU ARE GOING TO SHOW THE MOON DOGS THE GOOD HABITS OF THE DOGS OF THE EARTH THAT WILL DO HONOR TO THE CANINE RACE IF EVER WE DO COME DOWN AGAIN,doc00419_chunk025,Apollo program,0.1111,librispeech_train.100
libri100_01671.wav,./data/audio_clean/libri100_01671.wav,MISSUS BARRY COMING TO THE DOOR IN ANSWER TO A TIMID KNOCK FOUND A WHITE LIPPED EAGER EYED SUPPLIANT ON THE DOORSTEP HER FACE HARDENED MISSUS BARRY WAS A WOMAN OF STRONG PREJUDICES AND DISLIKES AND HER ANGER WAS OF THE COLD SULLEN SORT WHICH IS ALWAYS HARDEST TO OVERCOME,doc00444_chunk002,Agate,0.1111,librispeech_train.100
libri100_02521.wav,./data/audio_clean/libri100_02521.wav,THE POPULATION DECREASED BY NEARLY TWO THIRDS AND PRACTICALLY ALL THE CHILDREN DIED PEACE CAME WELL BEING CAME FREEDOM FROM RAPE AND MURDER AND TORTURE AND HIGHWAY ROBBERY AND EVERY BRUTAL GRATIFICATION OF LUST AND GREED CAME,doc00207_chunk014,April 12,0.0526,librispeech_train.100
libri100_02004.wav,./data/audio_clean/libri100_02004.wav,EVEN A JEW WHO HAD NO FAITH IN JESUS CHRIST COULD SEE PLAINLY THAT THE ANCIENT POWER AND GLORY OF HIS NATION HAD GONE AT LAST THE END CAME THE FIRST WALL FELL,doc00315_chunk006,Arianism,0.1111,librispeech_train.100
libri360_00414.wav,./data/audio_clean/libri360_00414.wav,I AM GOING OUT THIS MOMENT TO THE BUTCHER'S TO ORDER A CALF FATTED FOR YOUR SPECIAL BEHOOF AND HE SHALL BE SLAIN AND MADE INTO CUTLETS THE MOMENT I HEAR FROM YOU,doc00281_chunk000,Aleister Crowley,0.0526,librispeech_train.360
libri100_00405.wav,./data/audio_clean/libri100_00405.wav,AGAIN THE SMALL AREA ABOUT SIXTY BY THIRTY YARDS THE FALL OCCURRED DURING A HEAVY RAIN THAT WAS ACCOMPANIED BY THUNDER,doc00201_chunk003,Hercule Poirot,0.0526,librispeech_train.100
libri100_02682.wav,./data/audio_clean/libri100_02682.wav,THE LORD LET US IN ON THE GROUND FLOOR GAVE US CORNER LOTS AND THEN STARTED IN TO IMPROVE THE ADJACENT PROPERTY WE DIDN'T HAVE TO KNOW FRACTIONS TO FIGURE OUT OUR PROFITS NOW A MERCHANT NEEDS ASTRONOMY TO SEE THEM AND WHEN HE LOCATES THEM THEY ARE OUT SOMEWHERE NEAR THE FIFTH DECIMAL PLACE,doc00503_chunk002,Alexios I Komnenos,0.1111,librispeech_train.100
libri100_01699.wav,./data/audio_clean/libri100_01699.wav,BECAUSE LADY USHANT IS KIND TO ME I NEEDN'T EXPECT OTHER PEOPLE TO BE SO REGINALD MORTON WAS OF COURSE THE OTHER PEOPLE THEN HE PAUSED A MOMENT I DID SO LONG HE SAID,doc00520_chunk024,Alfred the Great,0.0526,librispeech_train.100
libri360_01246.wav,./data/audio_clean/libri360_01246.wav,AND I WON'T STOP YOU I AM SO MUCH OBLIGED TO YOU MISTER RUGGLES SAID KATE NOT SCRUPLING FOR A MOMENT TO TAKE THE ADVANTAGE OFFERED HER THE FOX HAD TURNED A LITTLE TO THE LEFT WHICH WAS IN LARRY'S FAVOUR,doc00201_chunk003,Hercule Poirot,0.0526,librispeech_train.360
libri360_01056.wav,./data/audio_clean/libri360_01056.wav,THOUGH THE GREEN LANDSCAPE WAS BLOTTED HERE AND THERE WITH HEAPS OF COAL IT WAS GREEN ELSEWHERE AND THERE WERE TREES TO SEE AND THERE WERE LARKS SINGING THOUGH IT WAS SUNDAY AND THERE WERE PLEASANT SCENTS IN THE AIR AND ALL WAS OVER ARCHED BY A BRIGHT BLUE SKY,doc00452_chunk007,Acupuncture,0.0526,librispeech_train.360
libri100_02976.wav,./data/audio_clean/libri100_02976.wav,BUT PROPERTY PROPERTY THE RIGHT OF ESCHEAT OVER LANDS WHICH ONE NEITHER OCCUPIES NOR CULTIVATES,doc00509_chunk015,Andrew Jackson,0.125,librispeech_train.100
libri360_00040.wav,./data/audio_clean/libri360_00040.wav,IN THE EXACT RATIO OF THE INFLUENCE EXERCISED BY THE EXECUTIVE POWER,doc00227_chunk010,Aarhus,0.0667,librispeech_train.360
libri100_02405.wav,./data/audio_clean/libri100_02405.wav,IT WOULD BE A GOOD THING IF WE TRIED THE RANGE OF OUR GUNS DO YOU THINK THAT IS USEFUL ASKED THE ENGINEER IT IS MORE THAN USEFUL IT IS NECESSARY WITHOUT THAT HOW ARE WE TO KNOW TO WHAT DISTANCE WE CAN SEND ONE OF THOSE PRETTY SHOT WITH WHICH WE ARE PROVIDED,doc00358_chunk003,Apatosaurus,0.0526,librispeech_train.100
libri360_01982.wav,./data/audio_clean/libri360_01982.wav,OH DICK CRIED POLLY IN A BREATH WITH A FEARFUL GLANCE AT THE BOY LYING THERE I THINK HE'S ALL RIGHT POLLY SHE DARED SAY NO MORE FOR DICK HAD NOT STIRRED POLLY CLASPED HER HANDS AND RUSHED OUT ALMOST INTO JASPER'S FACE,doc00452_chunk007,Acupuncture,0.0526,librispeech_train.360
libri360_01352.wav,./data/audio_clean/libri360_01352.wav,AS SENSIBLE ANIMALS DO TO DAY PETER NUDGED JOHNNY CHUCK HE MEANS HIMSELF AND HIS FAMILY HE WHISPERED WITH A CHUCKLE AFTER A TIME CONTINUED GRANDFATHER FROG THERE BEGAN TO BE MORE LAND AND STILL MORE,doc00508_chunk002,"Alexei Petrovich, Tsarevich of Russia",0.1111,librispeech_train.360
libri100_02852.wav,./data/audio_clean/libri100_02852.wav,AND AS TO WHOSE FITNESS AND CLAIMS HE PROFESSED HIMSELF TO BE AS IGNORANT AS THE OFFICE MESSENGER THE OFFERS WERE OF COURSE MADE IN THE USUAL FORM AS THOUGH COMING DIRECT FROM THE QUEEN THROUGH THE PRIME MINISTER BUT THE SELECTIONS WERE IN TRUTH EFFECTED BY THE OLD DUKE IN COUNCIL WITH,doc00201_chunk003,Hercule Poirot,0.0526,librispeech_train.100
libri360_00043.wav,./data/audio_clean/libri360_00043.wav,FOR TO ATTEMPT TO RENDER THE REPRESENTATIVE OF THE STATE A POWERFUL SOVEREIGN AND AT THE SAME TIME ELECTIVE IS IN MY OPINION TO ENTERTAIN TWO INCOMPATIBLE DESIGNS TO REDUCE HEREDITARY ROYALTY TO THE CONDITION OF AN ELECTIVE AUTHORITY,doc00260_chunk022,Augustin-Jean Fresnel,0.0526,librispeech_train.360
libri100_02746.wav,./data/audio_clean/libri100_02746.wav,AND HE STOPPED FLUTTERING AND SIMPLY LAY PANTING OH PETER HE GASPED YOU DON'T KNOW HOW GLAD I AM THAT IT IS ONLY YOU I'VE HAD A TERRIBLE ACCIDENT AND I DON'T KNOW WHAT I AM TO DO,doc00315_chunk004,Arianism,0.0526,librispeech_train.100
libri100_01519.wav,./data/audio_clean/libri100_01519.wav,THE OLDER IT IS THE BETTER IT SUITS ME BUT THE WOODPECKERS SEEM TO LIKE NEW HOUSES BEST WHICH AS I SAID BEFORE IS A VERY GOOD THING FOR THE REST OF US,doc00529_chunk008,Age of consent,0.0526,librispeech_train.100
libri100_01858.wav,./data/audio_clean/libri100_01858.wav,LEAVE HIM THERE SAID CHAUVELIN AND LEAD THE WAY NOW QUICKLY TO THE CART I'LL FOLLOW HE WALKED UP TO WHERE MARGUERITE LAY AND LOOKED DOWN INTO HER FACE,doc00452_chunk007,Acupuncture,0.0526,librispeech_train.100
libri100_01591.wav,./data/audio_clean/libri100_01591.wav,A WHAT STAMMERED PETER A CAST OFF SUIT OF CLOTHES FROM ANY MEMBER OF THE SNAKE FAMILY REPLIED CRESTY SOMEWHAT IMPATIENTLY NOW DON'T FORGET PETER I'VE GOT TO GO HOUSE HUNTING BUT YOU'LL FIND ME THERE OR HEREABOUTS IF IT HAPPENS THAT YOU FIND ONE OF THOSE,doc00109_chunk013,Asparagales,0.0526,librispeech_train.100
libri100_00555.wav,./data/audio_clean/libri100_00555.wav,HE TOLD ME HE WOULD BE IN AT SIX O'CLOCK AT THE LATEST SIX O'CLOCK YE GODS STORMED THE MAN IMPATIENTLY WHAT DOG AM I THAT I SHOULD WAIT TILL SIX,doc00027_chunk058,Apollo,0.0588,librispeech_train.100
libri100_02201.wav,./data/audio_clean/libri100_02201.wav,IN THESE FEW BOLD STROKES ONE WHO KNEW HIM BY VIRTUE OF CLOSE ART AND RACE KINSHIP PRESENTS AN INCOMPARABLE OUTLINE SKETCH OF THE POLISH TONE POET,doc00190_chunk002,Ataxia,0.0526,librispeech_train.100
libri360_01033.wav,./data/audio_clean/libri360_01033.wav,THAT THE AREAS WITH THE TWO BLUE TINTS ARE OF WIDE EXTENT AND THAT THEY LIE SEPARATE FROM EXTENSIVE LINES OF COAST COLOURED RED BOTH OF WHICH CIRCUMSTANCES MIGHT NATURALLY HAVE BEEN INFERRED ON THE THEORY OF THE NATURE OF THE REEFS HAVING BEEN GOVERNED BY THE NATURE OF THE EARTH'S MOVEMENT,doc00511_chunk022,Aleksandr Solzhenitsyn,0.0526,librispeech_train.360
libri360_01025.wav,./data/audio_clean/libri360_01025.wav,AND AS BY OUR THEORY THE AREAS INCLUDING ATOLLS AND BARRIER REEFS ARE SUBSIDING WE OUGHT OCCASIONALLY TO FIND REEFS BOTH DEAD AND SUBMERGED IN ALL REEFS OWING TO THE SEDIMENT BEING WASHED OUT OF THE LAGOON CHANNEL TO LEEWARD,doc00037_chunk003,Agriculture,0.0526,librispeech_train.360
libri100_00398.wav,./data/audio_clean/libri100_00398.wav,TELLS OF A FALL OF LIVING FISHES SOME OF THEM HAVING BEEN PLACED IN A TANK WHERE THEY SURVIVED THAT OCCURRED IN INDIA ABOUT TWENTY MILES SOUTH OF CALCUTTA SEPTEMBER TWENTIETH EIGHTEEN THIRTY NINE A WITNESS OF THIS FALL SAYS,doc00549_chunk001,Amathus,0.1111,librispeech_train.100
libri100_00475.wav,./data/audio_clean/libri100_00475.wav,THE STRONG BENT OF NATURE IS SEEN IN THE PROPORTION WHICH THIS TOPIC OF PERSONAL RELATIONS USURPS IN THE CONVERSATION OF SOCIETY WHAT DO WE WISH TO KNOW OF ANY WORTHY PERSON SO MUCH AS HOW HE HAS SPED IN THE HISTORY OF THIS SENTIMENT,doc00526_chunk009,Almoravid dynasty,0.0526,librispeech_train.100
libri100_02017.wav,./data/audio_clean/libri100_02017.wav,BEFORE YOU COPY A SINGLE WORD YOU MUST WASH YOUR BODY ALL OVER AND CLOTHE YOURSELF IN FULL JEWISH DRESS PREPARING YOUR MIND WITH SOLEMN THOUGHTS THE PARCHMENT YOU WRITE UPON MUST BE MADE FROM THE SKINS OF CLEAN ANIMALS ONLY,doc00315_chunk015,Arianism,0.0526,librispeech_train.100
libri100_01246.wav,./data/audio_clean/libri100_01246.wav,AS THE TOTAL OF GOODS SECURED NET INCOME IS THE REMAINDER AFTER DEDUCTING EXPENDITURES AND AFTER REPLACING THE GOODS EMPLOYED TO SECURE THE INCOME IN ORDER TO PRODUCE SOME GOODS TECHNICALLY,doc00438_chunk001,"Albert Alcibiades, Margrave of Brandenburg-Kulmbach",0.0526,librispeech_train.100
