audio_id,filename,filepath,text,source,duration,snr_db
libri100_01942,libri100_01942.wav,./data/audio_clean/libri100_01942.wav,I UNDERSTAND DAN WELL I DON'T RETURNED UNCLE JOHN IN HIS WHIMSICAL WAY AS HE MOUNTED TO THE SEAT BESIDE HER I DON'T UNDERSTAND HOW HE'S HAPPENED TO LIVE SINCE THE LANDING OF COLUMBUS OR WHAT HE'S GOOD FOR,librispeech_train.100,14.3,31.08
libri100_02813,libri100_02813.wav,./data/audio_clean/libri100_02813.wav,COSETTE RAN UP STAIRS AND DOWN WASHED SWEPT RUBBED DUSTED RAN FLUTTERED ABOUT PANTED MOVED HEAVY ARTICLES AND WEAK AS SHE WAS DID THE COARSE WORK THERE WAS NO MERCY FOR HER,librispeech_train.100,14.135,38.37
libri100_00625,libri100_00625.wav,./data/audio_clean/libri100_00625.wav,AND THEY DID LEARN IT ONCE IN A WHILE INDEED SEEING THEY HAD TWO ACES AND A BRAGGER THEY WOULD VENTURE A BET OF FIVE OR TEN DOLLARS BUT THEY WERE ALWAYS COMPELLED TO BACK OUT BEFORE THE TREMENDOUS BRAGGING OF THE CAPTAIN OR PILOT,librispeech_train.100,13.34,77.71
libri100_01533,libri100_01533.wav,./data/audio_clean/libri100_01533.wav,HE HAD JUST A GLIMPSE OF A BROWN FORM DISAPPEARING OVER THE TOPS OF SOME TALL BUSHES THEN PETER CHUCKLED,librispeech_train.100,7.42,43.22
libri360_01632,libri360_01632.wav,./data/audio_clean/libri360_01632.wav,THIS MINNIT IF YOU'D SAY YOU CAME TO SETTLE ON THIS RIVER BANK HOW DO YOU LIKE IT TO MY MIND IT'S JEST AS NEAR PARADISE AS YOU'LL STRIKE ON EARTH OLD WABASH IS A TWISTER FOR CURVIN,librispeech_train.360,15.92,50.81
libri100_02724,libri100_02724.wav,./data/audio_clean/libri100_02724.wav,LISTEN TO THAT JUST LISTEN TO THAT SONG PETER LISTENED THERE WERE MANY SONGS FOR IT WAS A VERY BEAUTIFUL MORNING AND ALL THE SINGERS OF THE OLD ORCHARD WERE POURING OUT THE JOY THAT WAS WITHIN THEM,librispeech_train.100,13.76,52.16
libri360_01206,libri360_01206.wav,./data/audio_clean/libri360_01206.wav,SAID ELIZABETH WE MUST RISK IT WHEN NIGHT HAD FALLEN MURK THE FARMER AND HIS WIFE CREPT FROM THEIR HOUSE CARRYING THE LINEN SHEETS THE TEAPOT AND THE SILVER SPOONS THEY DID NOT START TILL LATE FOR FEAR OF ENCOUNTERING ANY VILLAGERS ON THE WAY,librispeech_train.360,16.78,48.45
libri100_01748,libri100_01748.wav,./data/audio_clean/libri100_01748.wav,THIS SHE SAID AS THOUGH THE NEWS MUST BE OF VITAL IMPORTANCE TO LARRY TWENTYMAN HE STOOD FOR AWHILE SCRATCHING HIS HEAD AS HE THOUGHT OF IT,librispeech_train.100,10.815,34.96
libri100_01280,libri100_01280.wav,./data/audio_clean/libri100_01280.wav,SHE HANDED THE BOOK BACK WITH AN AIR OF STUDIED INDIFFERENCE SHE WAS FAR FROM FEELING SHE HAD DECIDED IN HER OWN MIND THAT ROSALIND WAS THE PART BEST SUITED TO HER AND FELT THAT THE HONOR NOW LAY BETWEEN HERSELF AND GRACE,librispeech_train.100,14.03,29.5
libri100_00389,libri100_00389.wav,./data/audio_clean/libri100_00389.wav,MORADABAD INDIA JULY EIGHTEEN TWENTY SIX LIVING AGE,librispeech_train.100,5.3,74.1
libri360_01935,libri360_01935.wav,./data/audio_clean/libri360_01935.wav,THAT IS HOW HE MAY BE SEEN TO THIS DAY PAINTED ON A WINDOW OF THE CATHEDRAL OF HAMEL HE STOPPED ON THE GREAT MARKET PLACE BEFORE THE TOWN HALL TURNED HIS BACK ON THE CHURCH AND WENT ON WITH HIS MUSIC SINGING,librispeech_train.360,14.18,29.19
libri100_01703,libri100_01703.wav,./data/audio_clean/libri100_01703.wav,A MAN MAY WISH TO HAVE A LITTLE CONVERSATION WITH A VERY OLD FRIEND WITHOUT BEING INTERRUPTED AND YET NOT BE GRAND I DARE SAY MISTER TWENTYMAN IS JUST AS GOOD AS I AM,librispeech_train.100,11.46,36.1
libri360_01397,libri360_01397.wav,./data/audio_clean/libri360_01397.wav,OH VERY INDIGNANT INDEED SHE DECIDED THAT MISTER RABBIT SHOULD BE PUNISHED VERY SEVERELY BUT AS SHE WATCHED HIM SITTING THERE DREAMING IN THE WARM SUNSHINE HER ANGER BEGAN TO MELT AWAY THE FACT IS,librispeech_train.360,14.385,46.09
libri100_01857,libri100_01857.wav,./data/audio_clean/libri100_01857.wav,THAT WILL DO COMMANDED CHAUVELIN AS THE JEW'S MOANS BECAME MORE FEEBLE AND THE POOR WRETCH SEEMED TO HAVE FAINTED AWAY WE DON'T WANT TO KILL HIM,librispeech_train.100,7.715,39.88
libri360_00389,libri360_00389.wav,./data/audio_clean/libri360_00389.wav,EVERY ONE OF WHICH WAS LIKELY TO BE DISCARDED AS SOON AS THE REAL JOURNEY BEGAN BUT THEY DIDN'T KNOW THAT AND IT MADE NO REAL DIFFERENCE SUCH SCHEMES ARE THE PRELIMINARY JOYS OF TRAVEL,librispeech_train.360,9.06,50.63
libri100_01388,libri100_01388.wav,./data/audio_clean/libri100_01388.wav,HIS FINGERS CLOSED SOFTLY TIGHTLY OVER HERS SHE HEARD HIM SAY ALMOST INAUDIBLY TILL MONDAY SHE RAISED HER SHY EYES FOR ONE BRIEF SECOND TO HIS GLOWING ONES AND HE PASSED A TALL DARK FIGURE DOWN THE SHADOWY ROAD,librispeech_train.100,15.94,34.29
libri360_01453,libri360_01453.wav,./data/audio_clean/libri360_01453.wav,IN OTHER WORDS MISTER EDISON WAS AT LEAST A QUARTER OF A CENTURY AHEAD OF THE TIMES IN THE WORK NOW TO BE CONSIDERED,librispeech_train.360,6.175,39.47
libri100_00935,libri100_00935.wav,./data/audio_clean/libri100_00935.wav,AND INDULGING IN GREATER FREEDOM A GHOST CAN CALL HIS SHADE HIS OWN NOW AND EXHIBIT ANY MOOD HE PLEASES EVEN YOUNG FEMALE WRAITHS DEMANDING LATCHKEYS REFUSE TO OBEY THE FROWNING FACE OF THE CLOCK,librispeech_train.100,15.245,44.09
libri100_01849,libri100_01849.wav,./data/audio_clean/libri100_01849.wav,HE DID NOT WAIT TO SEE HIS ORDERS CARRIED OUT HE KNEW THAT HE COULD TRUST THESE SOLDIERS WHO WERE STILL SMARTING UNDER HIS REBUKE NOT TO MINCE MATTERS WHEN GIVEN A FREE HAND TO BELABOUR A THIRD PARTY,librispeech_train.100,10.01,32.98
libri100_01761,libri100_01761.wav,./data/audio_clean/libri100_01761.wav,THE IDENTITY OF THE DEAD MAN WAS PROVED BY HIS WIFE THE FIRST WITNESS CALLED FROM WHOM THE CORONER AFTER SOME INQUIRY INTO THE HEALTH AND CIRCUMSTANCES OF THE DECEASED,librispeech_train.100,11.85,33.77
libri100_00880,libri100_00880.wav,./data/audio_clean/libri100_00880.wav,I AM AS THIN AS I WAS FAT IN THE FALL THIS IS BECAUSE I HAVE USED UP THE FAT WAITING FOR THE FIRST GREEN THINGS TO APPEAR DO YOU HAVE MANY ENEMIES ASKED PETER RABBIT WHO HAS SO MANY HIMSELF THAT HE IS CONSTANTLY THINKING OF THEM,librispeech_train.100,13.94,36.15
libri360_00545,libri360_00545.wav,./data/audio_clean/libri360_00545.wav,THE WISE MUST BOW TO THE WISDOM OF SUCH MEN AS COLERIDGE AND SOUTHEY BUT BEING WISE HAVE LAUGHED AT POETICAL THEORIES SO PROSAICALLY EXEMPLIFLED ARISTOTLE WITH SINGULAR ASSURANCE HAS DECLARED POETRY THE MOST PHILOSOPHICAL OF ALL WRITINGS,librispeech_train.360,13.77,61.52
libri360_00898,libri360_00898.wav,./data/audio_clean/libri360_00898.wav,WHAT YOU KNOW HIM I WENT TO SEE HIM,librispeech_train.360,3.905,60.11
libri100_02258,libri100_02258.wav,./data/audio_clean/libri100_02258.wav,CHOPIN WAS AT HIS BEST WHEN INTERPRETING MUSIC IN PRIVATE FOR A CHOICE CIRCLE OF FRIENDS OR PUPILS OR WHEN ABSORBED IN COMPOSITION IT IS NOT TOO MUCH TO SAY FOR HIM THAT HE USHERED IN A NEW ERA FOR HIS CHOSEN INSTRUMENT,librispeech_train.100,14.495,37.72
libri360_00149,libri360_00149.wav,./data/audio_clean/libri360_00149.wav,AND INVITEDST THEM TO ASSIST THEE AND GUARD THEE AND DIDST HEDGE THYSELF IN ON ALL SIDES BY THE ARTIFICES OF BOTH MEN AND WOMEN AGAINST AN OLD MAN,librispeech_train.360,9.47,41.46
libri360_00595,libri360_00595.wav,./data/audio_clean/libri360_00595.wav,OR TO CONCERT UPON ANY PLAN OF ACTION SO THAT FOR A LONG TIME HE ENDEAVORED TO DISSUADE MISTER SHUTTLEWORTHY'S OTHER FRIENDS FROM MAKING A STIR ABOUT THE MATTER,librispeech_train.360,7.93,52.3
libri100_02666,libri100_02666.wav,./data/audio_clean/libri100_02666.wav,BUT NEXT DAY SHE CAME AGAIN AND PAID DOWN FOUR BITS AND CLYTIE RECKONED THAT THAT OUGHT TO FETCH BUD SURE SOMEWAYS THOUGH SHE DIDN'T HAVE ANY LUCK AND FINALLY THE WIDOW SUGGESTED THAT SHE CALL UP BUD'S FATHER BUCK WILLIAMS HAD BEEN DEAD A MATTER OF TEN YEARS,librispeech_train.100,15.485,39.18
libri360_01169,libri360_01169.wav,./data/audio_clean/libri360_01169.wav,AND SHE WAS READY TO FORGIVE THE HARSH TREATMENT TO WHICH SHE HAD FINALLY BEEN SUBJECTED IN FACT SHE HAD REPEATEDLY MADE OVERTURES TO HER GREAT AUNT TO BE RECONCILED BUT THESE OVERTURES HAD BEEN ALWAYS REJECTED,librispeech_train.360,12.94,42.54
libri360_00493,libri360_00493.wav,./data/audio_clean/libri360_00493.wav,TO AN OUTSIDE SPECTATOR HE WOULD HAVE SEEMED RATHER LIKE A VERY WELL DRESSED DANIEL INTRODUCED INTO A DEN OF SINGULARLY IRRITABLE LIONS FIVE PAIRS OF EYES WERE SMOLDERING WITH A LONG NURSED RESENTMENT,librispeech_train.360,13.57,35.15
libri360_01947,libri360_01947.wav,./data/audio_clean/libri360_01947.wav,WHEN THE SQUARE WAS QUITE FULL THE BAGPIPER FACED ABOUT AND STILL PLAYING BRISKLY TURNED TOWARDS THE RIVER,librispeech_train.360,6.455,30.74
libri100_02874,libri100_02874.wav,./data/audio_clean/libri100_02874.wav,THEY DO MURDER PEOPLE YOU KNOW SOMETIMES HE'S AN IRISHMAN HIMSELF THAT'S JUST THE REASON WHY THEY SHOULD HE MUST PUT UP WITH THAT OF COURSE I WONDER WHETHER SHE'LL LIKE GOING THEY'LL BE ABLE TO SPEND MONEY WHICH THEY ALWAYS LIKE,librispeech_train.100,15.425,49.98
libri360_00248,libri360_00248.wav,./data/audio_clean/libri360_00248.wav,NEARLY ALL HER BELOW DECK CAPACITY INDEED WILL BE FILLED WITH MACHINERY AND FUEL SHE WILL BE IN OTHER RESPECTS MORE LIKE A FLOATING HOTEL THAN THE OLD IDEAL OF A SHIP HER CELLARS SO TO SPEAK BEING CRAMMED WITH COAL,librispeech_train.360,14.055,43.15
libri360_00752,libri360_00752.wav,./data/audio_clean/libri360_00752.wav,THERE WAS A VERY LARGE AND BEAUTIFUL TREE IN THE GLADE WE HAD JUST ENTERED WITH THICK WIDE SPREADING BRANCHES THAT SLOPED OUT IN LAPPING FANS LIKE A BEECH OR PINE IT WAS TRIMMED UNDERNEATH SOME TWENTY FEET UP AND STOOD THERE LIKE A HUGE UMBRELLA,librispeech_train.360,14.27,38.46
libri100_01762,libri100_01762.wav,./data/audio_clean/libri100_01762.wav,PROCEEDED TO DRAW AN ACCOUNT OF THE LAST OCCASION ON WHICH SHE HAD SEEN HER HUSBAND ALIVE MISSUS MANDERSON WAS TAKEN THROUGH HER EVIDENCE BY THE CORONER,librispeech_train.100,10.58,33.92
libri100_02479,libri100_02479.wav,./data/audio_clean/libri100_02479.wav,TOP SPRANG FORWARDS THEN ALMOST IMMEDIATELY DISAPPEARED HE WILL GET THERE SAID THE REPORTER YES AND HE WILL COME BACK THE FAITHFUL ANIMAL WHAT O'CLOCK IS IT ASKED GIDEON SPILETT TEN,librispeech_train.100,12.905,43.8
libri100_02070,libri100_02070.wav,./data/audio_clean/libri100_02070.wav,DON'T IT THOUGH CRIED DICK WITH A SORT OF JOY WELL I RECKON THAT'S WORTH HAVING TOO HERE JIM HERE'S A CUR'OSITY FOR YOU SAID SILVER AND HE TOSSED ME THE PAPER,librispeech_train.100,13.16,34.41
libri360_00781,libri360_00781.wav,./data/audio_clean/libri360_00781.wav,OBVIOUSLY WITHOUT THE SLIGHTEST INCLINATION TO ENTER INTO CONVERSATION WITH LEVIN BUT LEVIN AS HE TALKED TO HIS BROTHER WAS CONTINUALLY LOOKING ROUND AT VRONSKY,librispeech_train.360,9.925,25.37
libri360_01645,libri360_01645.wav,./data/audio_clean/libri360_01645.wav,FOR IT'S JEST THAT MUCH O PARADISE I'M PLUMB SURE OF FIRST TIME I PLOWED THIS FIELD MISTER REDBIRD I ONLY HIT THE HIGH PLACES,librispeech_train.360,10.985,56.72
libri100_02173,libri100_02173.wav,./data/audio_clean/libri100_02173.wav,THE FOUNDING OF WHOSE CHAIR OF MUSIC IS POPULARLY ATTRIBUTED TO ALFRED THE GREAT AS EARLY AS THE YEAR FOURTEEN HUNDRED CLAVIERS HAD APPEARED WHOSE STRINGS WERE PLUCKED BY QUILLS,librispeech_train.100,13.645,42.71
libri360_01457,libri360_01457.wav,./data/audio_clean/libri360_01457.wav,AND UPON FOREIGN ORES WHICH WERE CONSTANTLY RISING IN VALUE BEGAN TO SUSTAIN A SERIOUS COMPETITION WITH WESTERN MILLS EVEN IN EASTERN MARKETS,librispeech_train.360,9.155,40.13
libri360_00820,libri360_00820.wav,./data/audio_clean/libri360_00820.wav,THE SECRETARY KNOCKED THE DOOR OPENED AND LEVIN WAS MET BY TWO RED FACED GENTLEMEN WHO DARTED OUT,librispeech_train.360,7.205,24.58
libri360_01618,libri360_01618.wav,./data/audio_clean/libri360_01618.wav,WET YEAR WET YEAR PEALED THE FLAMING PROPHET HE WENT OUT CLOSING THE DOOR SOFTLY AND WITH AN UTTER DISREGARD FOR THE CORN FIELD MADE A BEE LINE FOR THE MUSICIAN,librispeech_train.360,12.705,52.81
libri100_02916,libri100_02916.wav,./data/audio_clean/libri100_02916.wav,AND YOU OUGHT TO FEEL THAT AS I HAVE HAD A LONG EXPERIENCE IN THE WORLD MY JUDGMENT ABOUT A YOUNG MAN MIGHT BE TRUSTED THAT WAS A STATEMENT WHICH MISS WHARTON WAS NOT PREPARED TO ADMIT,librispeech_train.100,12.11,48.05
libri100_02246,libri100_02246.wav,./data/audio_clean/libri100_02246.wav,FOR THEY REPRESENTED TO HIM NATURE STRONG INDIVIDUALITY AND POETRY IN MUSIC AT ONE TIME HE UNDERTOOK TO WRITE A METHOD OR SCHOOL OF PIANO PLAYING BUT NEVER PROGRESSED BEYOND THE OPENING SENTENCES,librispeech_train.100,14.195,41.22
libri100_02397,libri100_02397.wav,./data/audio_clean/libri100_02397.wav,I TOO AS YOU SAID HAVE A DEBT OF GRATITUDE TO PAY HIM IT WAS HE IT COULD BE ONLY HE WHO MUST HAVE COME TO TABOR ISLAND WHO FOUND THERE THE WRETCH YOU KNEW AND WHO MADE KNOWN TO YOU THAT THERE WAS AN UNFORTUNATE MAN THERE TO BE SAVED,librispeech_train.100,15.565,41.73
libri100_02593,libri100_02593.wav,./data/audio_clean/libri100_02593.wav,MANTELISH EXCUSED HIMSELF AND WENT OFF WITH THE MESSENGER THE DOOR CLOSED QUILLAN CAME BACK TO HIS CHAIR WE'RE MOVING THE OUTFIT LATER TONIGHT THE COMMISSIONER EXPLAINED,librispeech_train.100,10.655,39.91
libri100_02557,libri100_02557.wav,./data/audio_clean/libri100_02557.wav,HE WAITED EXPECTANTLY WHEN THE OPERATOR REMAINED SILENT AND SEEMED TO HAVE CHANGED HIS MIND ABOUT TALKING HE TRIED TO MAKE CONVERSATION WERE YOU EVER MARRIED MISTER WILLIAMS HE BEGAN,librispeech_train.100,14.92,22.72
libri100_01126,libri100_01126.wav,./data/audio_clean/libri100_01126.wav,AND THUS LIGHTED THE PROJECTILE LOOKED LIKE A COMFORTABLE ROOM WITH THICKLY PADDED WALLS FURNISHED WITH A CIRCULAR DIVAN AND A ROOF ROUNDED IN THE SHAPE OF A DOME MICHEL ARDAN EXAMINED EVERYTHING,librispeech_train.100,14.33,43.11
libri100_00516,libri100_00516.wav,./data/audio_clean/libri100_00516.wav,AS YOU KNOW AND AS I HAVE GIVEN YOU PROOF I HAVE THE GREATEST ADMIRATION IN THE WORLD FOR ONE WHOSE WORK FOR HUMANITY HAS WON SUCH UNIVERSAL RECOGNITION I HOPE THAT WE SHALL BOTH FORGET THIS UNHAPPY MORNING AND THAT YOU WILL GIVE ME AN OPPORTUNITY OF RENDERING TO YOU IN PERSON,librispeech_train.100,16.04,37.02
libri100_00269,libri100_00269.wav,./data/audio_clean/libri100_00269.wav,FOR HER BY HIS PROMPT RECOGNITION OF HER RARITY BY PRECEDING HER IN A FRIENDLY SPIRIT AS HE HAD THE EAR OF SOCIETY WITH A SHARP FLASHLIGHT OR TWO HE MET POOR DENSHER THESE ENQUIRIES AS HE COULD,librispeech_train.100,15.625,38.87
libri100_00607,libri100_00607.wav,./data/audio_clean/libri100_00607.wav,SHE MUST HAVE HAD A TIME OF IT IT WAS MY FATE TO TAKE PASSAGE IN THIS BOAT THE CAPTAIN WAS A GOOD NATURED EASY GOING MAN CAREFUL OF THE COMFORT OF HIS PASSENGERS AND EXCEEDINGLY FOND OF THE GAME OF BRAG WE HAD BEEN OUT A LITTLE MORE THAN FIVE DAYS,librispeech_train.100,15.885,77.17
libri360_01203,libri360_01203.wav,./data/audio_clean/libri360_01203.wav,BUT PRECISELY THE SAME SOUNDS WERE HEARD ON THE FOLLOWING NIGHT,librispeech_train.360,3.715,85.48
libri100_01319,libri100_01319.wav,./data/audio_clean/libri100_01319.wav,THE PLAY HASN'T BEEN DECIDED UPON YET REPLIED GRACE BUT THE OBJECT OF IT IS TO GET SOME MONEY FOR NEW BOOKS FOR THE SCHOOL LIBRARY THE PLAN IS TO CHARGE FIFTY CENTS A PIECE FOR THE TICKETS AND TO GIVE EACH GIRL A CERTAIN NUMBER OF THEM TO SELL,librispeech_train.100,13.89,28.53
libri100_00330,libri100_00330.wav,./data/audio_clean/libri100_00330.wav,SHE WAS PERFECTLY KIND TO SUSIE IT WAS AS IF SHE POSITIVELY KNEW HER AS HANDICAPPED FOR ANY DISAGREEMENT BY FEELING THAT SHE KATE HAD TYPE AND BY BEING COMMITTED TO ADMIRATION OF TYPE,librispeech_train.100,13.185,36.57
libri100_00301,libri100_00301.wav,./data/audio_clean/libri100_00301.wav,SHE'LL THANK YOU FOR THAT SIR SAID MISSUS STRINGHAM WITH A FLUSHED FIRMNESS YET DOESN'T SILENCE IN SUCH A CASE AUNT MAUD BLANDLY ENQUIRED VERY OFTEN QUITE PROVE THE DEPTH OF THE IMPRESSION,librispeech_train.100,12.795,36.83
libri360_00757,libri360_00757.wav,./data/audio_clean/libri360_00757.wav,IN THE SOFT DAPPLED LIGHT OF THESE HIGH REGIONS BREATHLESS WITH OUR RAPID CLIMB WE RESTED AWHILE EAGERLY STUDYING OUR OBJECTS OF PURSUIT WHILE THEY IN TURN WITH NO MORE TERROR THAN A SET OF FROLICSOME CHILDREN IN A GAME OF TAG,librispeech_train.360,14.405,39.46
libri100_02917,libri100_02917.wav,./data/audio_clean/libri100_02917.wav,SHE HAD ALREADY PROFESSED HERSELF WILLING TO SUBMIT TO HER FATHER'S JUDGMENT AND DID NOT NOW BY ANY MEANS CONTEMPLATE REBELLION AGAINST PARENTAL AUTHORITY BUT SHE DID FEEL THAT ON A MATTER SO VITAL TO HER,librispeech_train.100,12.805,40.83
libri100_02008,libri100_02008.wav,./data/audio_clean/libri100_02008.wav,KNOWING THE SUFFERING THAT LAY BEFORE HER THESE JEWS ARE DANGEROUS WE MUST NOT ALLOW THEM TO REBUILD THEIR CITY OR TO BECOME A SEPARATE PEOPLE AGAIN AS A NATION THEY MUST CEASE TO EXIST,librispeech_train.100,13.92,36.35
libri100_00442,libri100_00442.wav,./data/audio_clean/libri100_00442.wav,BUT HAS ALWAYS SOUGHT POSITIVELY TO PROVE OR TO DISPROVE SOMETHING THAT WAS CONCEIVED OF OR SUSPECTED IN ADVANCE AS I SUSPECTED SAYS THIS CORRESPONDENT I FOUND THAT THE SNAILS WERE OF A FAMILIAR LAND SPECIES THAT THEY HAD BEEN UPON THE GROUND,librispeech_train.100,15.995,77.15
libri100_02810,libri100_02810.wav,./data/audio_clean/libri100_02810.wav,THIS MAN AND THIS WOMAN WERE RUSE AND RAGE WEDDED A HIDEOUS AND TERRIBLE TEAM WHILE THE HUSBAND PONDERED AND COMBINED MADAME THENARDIER THOUGHT NOT OF ABSENT CREDITORS,librispeech_train.100,13.78,39.22
libri360_01689,libri360_01689.wav,./data/audio_clean/libri360_01689.wav,I KNOW WHAT I'LL DO WITH YOU I'LL TAKE YOU OVER AND SET YOU IN THE BUSHES,librispeech_train.360,4.9,48.73
libri100_01645,libri100_01645.wav,./data/audio_clean/libri100_01645.wav,BUT I COULDN'T SWALLOW A MOUTHFUL IT WAS LIKE HEAPING COALS OF FIRE ON MY HEAD AFTER MISSUS CHESTER ROSS WENT AWAY MARILLA GAVE ME A DREADFUL SCOLDING WHY DIANA WHAT IS THE MATTER DIANA HAD STOOD UP VERY UNSTEADILY THEN SHE SAT DOWN AGAIN PUTTING HER HANDS TO HER HEAD,librispeech_train.100,16.255,40.33
libri360_00470,libri360_00470.wav,./data/audio_clean/libri360_00470.wav,AND AGAIN HIS VOICE TRAILED AWAY INTO A MUMBLE AS THOUGH BEYOND HIS CONTROL GODFREY LOOKED AT HIM FOR A MOMENT AND I COULD GUESS AT THE SURPRISE AND SUSPICION IN HIS EYES I MYSELF WAS ILL AT EASE FOR THERE WAS SOMETHING IN SWAIN'S FACE,librispeech_train.360,13.71,31.64
libri360_01844,libri360_01844.wav,./data/audio_clean/libri360_01844.wav,SEE CRIED LADY AUREX POINTING TO THE SHORE THE FLATHEADS HAVE COME ON THE BANK WHICH WAS NOW FAR ABOVE THEIR HEADS A CROWD OF DARK FIGURES COULD BE SEEN NOW LET US SEE WHAT COO EE OH WILL DO TO OPPOSE THEM,librispeech_train.360,15.03,63.65
libri100_00249,libri100_00249.wav,./data/audio_clean/libri100_00249.wav,THAT ON THE PART OF THEIR HOSTESS THE GIRL HAD TO RECKON WITH AS SHE ADVANCED IT TOOK HER IN FROM HEAD TO FOOT AND IN DOING SO IT TOLD A STORY THAT MADE POOR DENSHER AGAIN THE LEAST BIT SICK IT MARKED SO SOMETHING WITH WHICH KATE HABITUALLY,librispeech_train.100,15.885,37.22
libri100_00127,libri100_00127.wav,./data/audio_clean/libri100_00127.wav,IT GALLED HIM TO THINK THEY HAD BEEN MADE THE SCAPEGOATS BY ANDY LASHER AND HIS SET THOUGH HE KNEW ONLY TOO WELL THAT ONCE FRANK'S MIND WAS MADE UP TO PAY FOR THE BROKEN WINDOW NOTHING COULD CHANGE HIM TRUE TO HIS PROMISE FRANK FIRST OF ALL VISITED THE HARDWARE STORE,librispeech_train.100,14.23,45.95
libri100_02635,libri100_02635.wav,./data/audio_clean/libri100_02635.wav,THERE WAS A PAUSE THEN TRIGGER ASKED HOW DID YOU GET INVOLVED IN THIS PERSONALLY MORE OR LESS BY ACCIDENT THE COMMISSIONER SAID IT WAS IN CONNECTION WITH OUR SECOND LEAD THAT'S ME HUH SHE SAID UNHAPPILY YES,librispeech_train.100,15.63,40.88
libri360_01917,libri360_01917.wav,./data/audio_clean/libri360_01917.wav,AND ADDRESSING PALAMEDES SAID YOU TELL ME THAT YOU LOVE ME YOU WILL NOT THEN DENY ME THE REQUEST I AM ABOUT TO MAKE LADY HE REPLIED I WILL PERFORM YOUR BIDDING LEAVE THEN SAID SHE THIS CONTEST,librispeech_train.360,15.33,60.49
libri360_01466,libri360_01466.wav,./data/audio_clean/libri360_01466.wav,SIMPLE THOUGH THE PRINCIPLE APPEARS IT WAS IN ITS APPLICATION TO VAST MASSES OF MATERIAL AND IN THE SOLVING OF GREAT ENGINEERING PROBLEMS CONNECTED THEREWITH THAT EDISON'S ORIGINALITY MADE ITSELF MANIFEST IN THE CONCENTRATING WORKS THAT HE ESTABLISHED IN NEW JERSEY EARLY IN THE NINETIES,librispeech_train.360,14.77,40.93
libri100_02135,libri100_02135.wav,./data/audio_clean/libri100_02135.wav,BEN IN HIS LONG LONELY WANDERINGS ABOUT THE ISLAND HAD FOUND THE SKELETON IT WAS HE THAT HAD RIFLED IT HE HAD FOUND THE TREASURE HE HAD DUG IT UP IT WAS THE HAFT OF HIS PICK AXE THAT LAY BROKEN IN THE EXCAVATION,librispeech_train.100,15.265,27.55
libri100_02698,libri100_02698.wav,./data/audio_clean/libri100_02698.wav,JIM KEPT AT THIS FOR THREE OR FOUR MONTHS UNTIL HIS FEET BEGAN TO HURT HIM I GUESS AND THEN HE WAS OUT OF A JOB AGAIN IT SEEMS HE HAD HEARD SOMETHING OF A NEW MACHINE FOR REGISTERING THE MEN THAT DID AWAY WITH MOST OF THE TIMEKEEPERS EXCEPT THE FELLOWS WHO WATCHED THE MACHINES,librispeech_train.100,15.26,49.61
libri360_01359,libri360_01359.wav,./data/audio_clean/libri360_01359.wav,WHO LEARNED TO WALK AND RUN ON DRY LAND BUT WHO STILL LOVED THE WATER CONTINUED GRANDFATHER FROG ONE DAY OLD MOTHER NATURE FOUND MISTER MUSKRAT SITTING ON A ROCK LOOKING VERY MOURNFUL WHAT'S THE MATTER MISTER MUSKRAT,librispeech_train.360,15.265,44.8
libri360_00208,libri360_00208.wav,./data/audio_clean/libri360_00208.wav,BUT UPON THE LAMENTABLE CRIES OF HIS DOMESTICS HE REVIVED AND HAVING NO LONGER THE LEAST HOPES OF RECOVERING,librispeech_train.360,6.46,39.96
libri100_02978,libri100_02978.wav,./data/audio_clean/libri100_02978.wav,THE CIVIL STATE WAS NEEDED THE MULTIPLICATION OF THE HUMAN RACE HAD RENDERED AGRICULTURE NECESSARY THE NEED OF SECURING TO THE CULTIVATOR THE FRUIT OF HIS LABOR MADE PERMANENT PROPERTY NECESSARY,librispeech_train.100,14.565,37.74
libri100_00177,libri100_00177.wav,./data/audio_clean/libri100_00177.wav,FRANK HAD AN IDEA THEY WOULD BE VISITED BY A BIG SNOWFALL BEFORE TWENTY FOUR HOURS HAD PASSED OF COURSE THAT'S ONLY A HAZARD FELLOWS HE TOLD BLUFF AND JERRY WHO WERE HELPING HIM ADD TO THE HANDY HEAP CLOSE TO THE DOOR OF THE CABIN,librispeech_train.100,13.935,48.69
libri360_01208,libri360_01208.wav,./data/audio_clean/libri360_01208.wav,THEY WALKED TIMOROUSLY AND SIDE BY SIDE LOOKING ABOUT THEM AS THEY PROCEEDED AND ON REACHING THE CHURCHYARD GATE THEY HALTED TO PLUCK UP COURAGE BEFORE OPENING AND VENTURING WITHIN,librispeech_train.360,12.075,85.23
libri100_00907,libri100_00907.wav,./data/audio_clean/libri100_00907.wav,BUT THEY PLAYED VERY SIMPLY AND THEY SAW NO REASON WHY ANYTHING WHICH EXISTS CANNOT ALSO BE ACKNOWLEDGED SHE WAS SOMETIMES SHOCKED QUITE AS SHE HAD SHOCKED GOPHER PRAIRIE BY THESE GIRLS WITH THEIR CIGARETTES AND ELFISH KNOWLEDGE,librispeech_train.100,13.95,35.74
